ProbeID	Gene.symbol
3881874	ASXL1
3882012	DNMT3B
3882069	MAPRE1
3882190	BPIL1
3882214	BPIL3
3882241	C20orf185
3882265	C20orf186
3882304	C20orf70
3882343	BASE
3882369	C20orf71
3882387	PLUNC
3882413	C20orf114
3882533	CBFA2T2
3882614	C20orf144
3882652	ZNF341
3882681	CHMP4B
3882720	RALY
3882823	ASIP
3882854	ITCH
3882949	DYNLRB1
3882984	MAP1LC3A
3883013	TP53INP2
3883064	ACSS2
3883129	MYH7B
3883207	PROCR
3883236	MMP24
3883309	CEP250
3883382	ERGIC3
3883441	SPAG4
3883542	RPF2
3883547	PHF20
3883637	C20orf152
3883690	EPB41L1
3883787	C20orf4
3883819	DLGAP4
3883921	MYL9
3883941	TGIF2
3883971	C20orf24
3884100	RPN2
3884158	MANBAL
3884191	SRC
3884266	NNAT
3884324	CTNNBL1
3884405	VSTM2L
3884450	RPRD1B
3884524	BPI
3884560	LBP
3884612	SNHG11
3884640	RALGAPB
3884737	ADIG
3884793	SLC32A1
3884800	ACTR5
3884830	PPP1R16B
3884892	FAM83D
3884922	DHX35
3885464	TOP1
3885537	PLCG1
3886050	SRSF6
3886072	L3MBTL1
3886143	SGK2
3886179	IFT52
3886223	MYBL2
3886294	TOX2
3886410	GDAP1L1
3886444	R3HDML
3886453	HNF4A
3886512	TTPAL
3886532	PKIG
3886576	WISP2
3886598	KCNK15
3886639	YWHAB
3886704	STK4
3886765	PI3
3886773	SEMG1
3886786	SEMG2
3886810	RBPJL
3886842	SYS1
3886867	DBNDD2
3886889	PIGT
3886938	WFDC2
3886994	WFDC10A
3887004	WFDC13
3887011	SPINT4
3887017	DNTTIP1
3887049	UBE2C
3887069	SNX21
3887094	ZSWIM3
3887107	ZSWIM1
3887117	CTSA
3887165	PCIF1
3887210	MMP9
3887241	SLC12A5
3887302	CD40
3887452	SLC2A10
3887479	EYA2
3887635	NCOA3
3888055	ARFGEF2
3888133	CSE1L
3888217	DDX27
3888383	SLC9A8
3888474	RNF114
3888522	SNAI1
3888613	CEBPB
3888721	PTPN1
3888835	PARD6B
3888850	BCAS4
3888949	MOCS3
3889419	TSHZ2
3889624	TSHZ2
3889766	PFDN4
3889833	DOK5
3890099	MC3R
3890109	C20orf108
3890154	CSTF1
3890180	CASS4
3890218	C20orf43
3890272	C20orf106
3890333	TFAP2C
3890516	SPO11
3890555	RAE1
3890597	RBM38
3890640	PCK1
3890840	C20orf85
3890870	RAB22A
3890913	VAPB
3890989	MGC4294
3891006	STX16
3891048	NPEPL1
3891163	GNAS
3891278	TH1L
3891342	TUBB1
3891447	EDN3
3891530	PHACTR3
3891643	C20orf177
3891664	CDH26
3891723	C20orf197
3891743	LOC284757
3892067	CDH4
3892409	LSM14B
3892452	LSM14B
3892456	SS18L1
3892509	GTPBP5
3892561	FLJ44790
3892565	OSBPL2
3892607	ADRM1
3892660	RPS21
3892788	C20orf200
3892812	SLCO4A1
3892873	NTSR1
3892918	C20orf20
3892941	OGFR
3892974	COL9A3
3893033	DPH3P1
3893072	C20orf11
3893086	SLC17A9
3893250	BIRC7
3893287	ARFGAP1
3893338	COL20A1
3893458	PPDPF
3893481	C20orf195
3893520	RTEL1
3893610	ZGPAT
3893642	LIME1
3893673	SLC2A4RG
3893732	C20orf135
3893760	TPD52L2
3893796	DNAJC5
3893849	PRPF6
3893891	NCRNA00176
3893910	TCEA2
3893947	OPRL1
3893973	MYT1
3894047	PCMTD2
3894091	DEFB128
3894098	C20orf96
3894194	TBC1D20
3894228	CSNK2A1
3894288	TCF15
3894322	SRXN1
3894337	SCRT2
3894365	C20orf54
3894413	ANGPT4
3894513	C20orf46
3894545	SDCBP2
3894601	FKBP1A
3894637	NSFL1C
3894668	SIRPB2
3894699	SIRPD
3894727	SIRPB1
3894765	SIRPG
3894906	PDYN
3894995	SNRPB
3895022	ZNF343
3895075	IDH3B
3895118	CPXM1
3895152	FAM113A
3895224	AVP
3895232	UBOX5
3895274	ProSAPiP1
3895297	DDRGK1
3895330	SLC4A11
3895535	GFRA4
3895552	ADAM33
3895614	SIGLEC1
3895679	C20orf27
3895702	SPEF1
3895722	CENPB
3895795	RNF24
3895891	ADRA1D
3896015	PRNT
3896034	RASSF2
3896078	SLC23A2
3896174	C20orf30
3896200	PCNA
3896257	PROKR2
3896293	UBE2D3
3896370	GPCPD1
3896524	TRMT6
3896594	LRRN4
3896621	FERMT1
3896932	HAO1
3896976	TMX4
3897280	PAK7
3897431	MKKS
3897505	JAG1
3898126	TASP1
3898224	ESF1
3898355	FLRT3
3898796	KIF16B
3898913	3898913
3899111	BFSP1
3899173	RRBP1
3899346	SNX5
3899404	OVOL2
3899495	C20orf12
3899551	RBBP9
3899641	HSPC072
3899954	CRNKL1
3900091	RALGAPA2
3900545	NKX2-2
3900833	FOXA2
3901041	THBD
3901055	CD93
3901085	LOC200261
3901191	NAPB
3901239	CST11
3901273	CST9L
3901283	CST9
3901296	CST3
3901333	CST4
3901361	CST1
3901387	CST2
3901401	CST5
3901450	GGTLC1
3901665	C20orf3
3901696	ACSS1
3901757	VSX1
3901851	ABHD12
3901955	NINL
3902051	NANP
3902081	ZNF337
3902372	FLJ45832
3902426	DEFB119
3902489	BCL2L1
3902552	FOXS1
3902560	DUSP15
3902609	PDRG1
3902674	TSPY26P
3902682	PLAGL2
3902743	C20orf112
3902764	C20orf112
3902871	C20orf203
3902928	SUN5
3902983	CDK5RAP1
3903052	SNTA1
3903089	NECAB3
3903146	E2F1
3903169	PXMP4
3903361	AHCY
3903461	FLJ38773
3903481	PIGU
3903525	NCOA6
3903598	GGT7
3903670	GSS
3903708	TRPC4AP
3903778	EDEM2
3903836	EIF6
3903875	FAM83C
3903889	UQCC
3903952	GDF5
3903999	C20orf173
3904119	CPNE1
3904189	NFS1
3904226	RBM39
3904333	SCAND1
3904508	SLA2
3904527	NDRG3
3904566	DSN1
3904594	C20orf117
3904691	SAMHD1
3904747	RBL1
3904797	C20orf132
3904858	GHRH
3904928	BLCAP
3905073	TTI1
3905145	TGM2
3905875	MAFB
3906007	LOC100127886
3906062	ZHX3
3906129	EMILIN3
3906160	CHD6
3906390	PTPRT
3906709	GTSF1L
3906782	JPH2
3906821	C20orf111
3906852	FITM2
3906942	SERINC3
3907011	ADA
3907072	RIMS4
3907111	TOMM34
3907151	KCNS1
3907161	WFDC5
3907173	WFDC12
3907190	SLPI
3907210	MATN4
3907234	SDC4
3907259	TP53TG5
3907311	SPINT3
3907320	WFDC6
3907335	SPINLW1
3907348	WFDC8
3907373	WFDC9
3907390	WFDC11
3907400	WFDC10B
3907420	WFDC3
3907456	TNNC2
3907473	ACOT8
3907507	C20orf165
3907514	NEURL2
3907524	PLTP
3907561	ZNF335
3907652	NCOA5
3907711	CDH22
3907786	SLC35C2
3907830	ELMO2
3907889	ZNF663
3907934	ZNF334
3907987	SLC13A3
3908052	TP53RK
3908149	ZMYND8
3908358	SULF2
3908631	PREX1
3908786	STAU1
3908831	ZNFX1
3908901	KCNB1
3908934	PTGIS
3908963	B4GALT5
3909035	SPATA2
3909064	TMEM189
3909247	FAM65C
3909354	ADNP
3909395	DPM1
3909442	KCNG1
3909553	NFATC2
3909777	SALL4
3909843	ZFP64
3910260	ZNF217
3910347	SUMO1P1
3910360	BCAS1
3910429	CYP24A1
3910724	CBLN4
3910785	AURKA
3910980	BMP7
3911084	CTCFL
3911177	ZBP1
3911217	PMEPA1
3911366	ANKRD60
3911485	APCDD1L
3911767	CTSZ
3911795	ATP5E
3911814	SLMO2
3912079	SYCP2
3912137	PPP1R3D
3912718	TAF4
3912857	LSM14B
3912861	PSMA7
3912936	HRH3
3913018	LAMA5
3913220	C20orf151
3913272	GATA5
3913335	C20orf166
3913400	FLJ32154
3913420	SLCO4A1
3913483	TCFL5
3913525	DIDO1
3913544	DIDO1
3913667	NCRNA00029
3913712	YTHDF1
3913737	NKAIN4
3913775	CHRNA4
3913821	KCNQ2
3913892	EEF1A2
3913926	PTK6
3913945	SRMS
3913960	PRIC285
3914021	GMEB2
3914050	STMN3
3914072	ARFRP1
3914114	ZBTB46
3914181	UCKL1
3914230	ZNF512B
3914273	SAMD10
3914286	SOX18
3914307	RGS19
3914327	C20orf201
3914346	NPBWR2
3914771	RBM11
3914786	ABCC13
3915087	USP25
3915479	CXADR
3915569	CHODL
3915936	NCAM2
3916138	C21orf74
3916290	FLJ42200
3916527	JAM2
3916576	GABPA
3916686	C21orf118
3916964	C21orf94
3917073	NCRNA00161
3917155	USP16
3917204	C21orf7
3917268	NCRNA00189
3917305	BACH1
3917431	NCRNA00258
3917455	GRIK1-AS
3917549	KRTAP13-1
3917555	KRTAP13-4
3917563	KRTAP15-1
3917582	KRTAP6-3
3917589	KRTAP20-1
3917591	KRTAP20-4
3917851	SOD1
3917938	HUNK
3918071	MRAP
3918098	C21orf119
3918104	C21orf63
3918369	OLIG2
3918429	OLIG1
3918447	IFNAR2
3918535	IL10RB
3918574	IFNAR1
3918635	IFNGR2
3918696	SON
3918779	ITSN1
3918953	FLJ46020
3918959	MRPS6
3919033	SLC5A3
3919047	C21orf82
3919101	KCNE2
3919124	FAM165B
3919278	CLIC6
3919785	CBR1
3919834	CBR3
3919860	DOPEY2
3919952	MORC3
3920003	CHAF1B
3920171	SIM2
3920367	DSCR6
3920385	TTC3
3920512	DSCR9
3920566	DYRK1A
3920816	DSCR8
3920844	DSCR10
3920850	KCNJ15
3921068	ETS2
3921391	WRB
3921442	SH3BGR
3921490	B3GALT5
3921599	PCP4
3921933	BACE2
3921992	FAM3B
3922037	MX2
3922100	MX1
3922333	C21orf121
3922369	UMODL1
3922444	ABCG1
3922602	UBASH3A
3922664	SLC37A1
3922793	PDE9A
3922921	NDUFV3
3922975	PKNOX1
3923075	CRYAA
3923147	FLJ41733
3923179	C21orf125
3923218	RRP1B
3923257	PDXK
3923312	RRP1
3923354	AGPAT3
3923426	AGPAT3
3923436	TRAPPC10
3923498	PWP2
3923537	C21orf33
3923608	AIRE
3923632	PFKL
3923702	TRPM2
3923764	LRRC3
3923811	C21orf90
3923850	KRTAP10-7
3923854	KRTAP10-8
3923857	KRTAP10-9
3923865	KRTAP10-10
3923881	KRTAP12-3
3923896	KRTAP10-12
3923982	C21orf70
3924041	ADARB1
3924100	C21orf89
3924144	COL18A1
3924254	PCBP3
3924372	COL6A1
3924424	COL6A2
3924518	MCM3AP-AS
3924573	PCNT
3924674	DIP2A
3924783	PRMT2
3924869	TPTE
3924929	BAGE2
3925295	C21orf81
3925381	LIPI
3925439	HSPA13
3925473	SAMSN1
3925639	NRIP1
3926080	BTG3
3926138	C21orf91
3926271	TMPRSS15
3927081	NCRNA00158
3927105	MRPL39
3927175	ATP5J
3927226	APP
3927392	CYYR1
3927446	ADAMTS1
3927480	ADAMTS5
3927903	N6AMT1
3927949	LTN1
3928040	RWDD2B
3928070	CCT8
3928211	GRIK1
3928387	CLDN17
3928415	CLDN8
3928477	KRTAP26-1
3928483	KRTAP23-1
3928487	KRTAP13-2
3928506	KRTAP13-3
3928522	KRTAP19-1
3928529	KRTAP19-2
3928531	KRTAP19-3
3928534	KRTAP19-4
3928538	KRTAP19-5
3928549	KRTAP19-7
3928551	KRTAP6-2
3928559	KRTAP6-1
3928587	KRTAP21-2
3928590	KRTAP21-1
3928601	KRTAP8-1
3928605	KRTAP7-1
3928620	KRTAP11-1
3928668	TIAM1
3928866	SFRS15
3929038	C21orf45
3929237	TCP10L
3929272	TCP10L
3929291	C21orf59
3929325	SYNJ1
3929395	GCFC1
3929450	C21orf62
3929458	C21orf62
3929664	TMEM50B
3929705	DNAJC28
3929721	GART
3929775	DONSON
3929821	CRYZL1
3929931	ATP5O
3930212	KCNE1
3930235	RCAN1
3930360	RUNX1
3930525	C21orf96
3930781	SETD4
3930942	CLDN14
3931112	HLCS
3931250	PIGP
3931329	DSCR3
3931495	KCNJ6
3931625	DSCR4
3931765	ERG
3931946	NCRNA00114
3931995	FLJ45139
3932131	PSMG1
3932148	BRWD1
3932261	NCRNA00257
3932270	HMGN1
3932323	LCA5L
3932397	C21orf88
3932524	DSCAM
3932917	PLAC4
3933039	TMPRSS2
3933131	C21orf129
3933205	RIPK4
3933243	PRDM15
3933331	C2CD2
3933399	ZNF295
3933451	C21orf128
3933536	TFF3
3933550	TFF2
3933559	TFF1
3933566	TMPRSS3
3933625	RSPH1
3933817	WDR4
3933923	CBS
3933999	U2AF1
3934111	SIK1
3934162	C21orf84
3934187	HSF2BP
3934245	CSTB
3934263	LOC284837
3934344	LOC100129890
3934407	ICOSLG
3934439	DNMT3L
3934479	C21orf2
3934529	C21orf29
3934573	KRTAP10-1
3934591	KRTAP10-5
3934614	KRTAP12-4
3934642	KRTAP12-1
3934652	UBE2G2
3934669	SUMO3
3934695	PTTG1IP
3934729	ITGB2
3934785	C21orf67
3934837	C21orf122
3934867	POFUT2
3934903	NCRNA00205
3934912	C21orf93
3934983	NCRNA00175
3935016	SLC19A1
3935192	FTCD
3935232	C21orf56
3935243	LSS
3935300	MCM3AP
3935374	C21orf58
3935486	S100B
3936009	IL17RA
3936167	CECR2
3936224	SLC25A18
3936256	BCL2L13
3936330	C22orf37
3936442	PEX26
3936515	TUBA8
3936550	USP18
3936828	TSSK2
3936887	MRPL40
3936913	CDC45
3936951	SEPT5
3936992	SEPT5
3937092	COMT
3937130	C22orf25
3937183	DGCR8
3937252	ZDHHC8
3937294	LOC150197
3937527	ZNF74
3937587	MED15
3937715	TMEM191A
3937743	SERPIND1
3937755	SNAP29
3937787	CRKL
3937814	AIFM3
3937847	LZTR1
3937891	FLJ39582
3937900	P2RX6
3937943	BCR
3937967	LOC284861
3938113	HIC2
3938175	UBE2L3
3938215	CCDC116
3938238	SDF2L1
3938244	PPIL2
3938384	IGLL5
3938750	IGLV6-57
3938792	VPREB1
3939125	GNAZ
3939154	RAB36
3939183	BCR
3939277	FBXW4P1
3939365	SMARCB1
3939426	RGL4
3939450	C22orf15
3939470	MMP11
3939498	SLC2A11
3939545	MIF
3939707	CABIN1
3939875	SUSD2
3939914	GGT1
3939952	POM121L9P
3940001	SPECC1L
3940099	ADORA2A
3940124	UPB1
3940185	SNRPD3
3940452	CRYBB3
3940470	CRYBB2
3940631	ADRBK2
3940751	MYO18B
3940901	SEZ6L
3940992	ASPHD2
3941010	SRRD
3941076	CRYBA4
3941623	HSCB
3941643	CCDC117
3941793	KREMEN1
3941848	EMID1
3941907	EWSR1
3941958	GAS2L1
3942007	RFPL1
3942021	NEFH
3942062	NF2
3942124	CABP7
3942161	UQCR10
3942179	MTMR3
3942259	HORMAD2
3942350	SEC14L2
3942384	MTFP1
3942411	LOC646513
3942472	TCN2
3942502	SLC35E4
3942531	OSBP2
3942634	C22orf27
3942648	TUG1
3942681	SMTN
3942766	INPP5J
3942805	RNF185
3942838	LIMK2
3942916	3942916
3942940	FLJ20464
3942954	DRG1
3942998	SFI1
3943101	DEPDC5
3943207	YWHAH
3943234	SLC5A1
3943368	RFPL3
3943414	FBXO7
3943504	TIMP3
3944046	HMGXB4
3944084	TOM1
3944129	HMOX1
3944147	MCM5
3944210	RASD2
3944243	APOL6
3944273	APOL5
3944404	APOL1
3944543	NCF4
3944564	CSF2RB
3944620	MPST
3944637	KCTD17
3944690	CYTH4
3944758	CDC42EP1
3944778	GGA1
3944826	SH3BP1
3944873	PDXP
3944882	LGALS1
3944902	NOL12
3944922	TRIOBP
3945006	H1F0
3945014	GCAT
3945040	GALR3
3945056	EIF3L
3945084	MICALL1
3945133	POLR2F
3945180	PICK1
3945225	MAFF
3945314	KDELR3
3945349	CBY1
3945376	TOMM22
3945396	GTPBP1
3945515	APOBEC3A
3945545	APOBEC3B
3945572	APOBEC3C
3945585	APOBEC3D
3945614	APOBEC3F
3945651	APOBEC3G
3945684	APOBEC3H
3945781	SYNGR1
3945815	TAB1
3945863	MGAT3
3945877	SMCR7L
3945914	ATF4
3945942	CACNA1I
3946095	GRAP2
3946146	FAM83F
3946192	TNRC6B
3946351	ADSL
3946380	SGSM3
3946495	MCHR1
3946510	XPNPEP3
3946563	RBX1
3946615	EP300
3946705	L3MBTL2
3946762	ZC3H7B
3946817	TEF
3946889	ACO2
3946944	CSDC2
3946970	XRCC6
3947011	C22orf46
3947036	MEI1
3947096	CCDC134
3947123	SREBF2
3947227	SEPT3
3947258	WBP2NL
3947310	C22orf32
3947434	SERHL
3947460	SERHL2
3947604	BIK
3947627	TSPO
3947863	PARVB
3947952	PNPLA3
3947986	SAMM50
3948047	PARVG
3948259	PRR5-ARHGAP8
3948461	NUP50
3948528	UPK3A
3948543	FAM118A
3948590	RIBC2
3948640	FBLN1
3948754	ATXN10
3948898	LOC150381
3948953	PPARA
3949017	TTC38
3949055	GTSE1
3949097	TRMU
3949162	GRAMD4
3949229	TBC1D22A
3949722	FAM19A5
3950172	FLJ44385
3950405	ZBED4
3950452	CRELD2
3950522	MOV10L1
3950602	PANX2
3950629	TRABD
3950668	SELO
3950726	PPP6R2
3950832	ADM2
3950846	MIOX
3950872	NCAPH2
3950932	KLHDC7B
3950974	MAPK8IP2
3951117	ACR
3951136	RPL23AP82
3951190	C2orf27A
3951302	POTEM
3951493	CCT8L2
3951583	XKR3
3951719	CECR6
3951732	CECR5
3951768	CECR1
3951887	ATP6V1E1
3951927	BID
3952360	PRODH
3952453	DGCR2
3952508	DGCR14
3952512	DGCR14
3952535	GSC2
3952543	SLC25A1
3952566	CLTCL1
3952637	HIRA
3952703	C22orf39
3952718	UFD1L
3952762	CLDN5
3952825	C22orf29
3952880	TXNRD2
3952956	ARVCF
3953033	TRMT2A
3953153	RTN4R
3953196	DGCR6L
3953524	SCARF2
3953556	KLHL22
3953724	PI4KA
3953865	THAP7
3953879	MGC16703
3953911	SLC7A4
3954206	YPEL1
3954238	MAPK1
3954294	PPM1F
3954331	TOP3B
3954375	PRAME
3954525	ZNF280B
3954545	ZNF280A
3954596	RTDR1
3954691	ZDHHC8P1
3954729	3954729
3954746	IGLL1
3954764	C22orf43
3954866	ZNF70
3954879	VPREB3
3954887	CHCHD10
3954910	DERL3
3954989	DDT
3955070	GSTTP1
3955102	GSTT1
3955185	GGT5
3955327	C22orf13
3955357	C22orf36
3955429	PIWIL3
3955483	TMEM211
3955627	LRP5L
3955815	HPS4
3955875	TFIP11
3955915	TPST2
3955940	CRYBB1
3956226	MN1
3956290	PITPNB
3956342	TTC28
3956433	CHEK2
3956589	XBP1
3956670	C22orf31
3956714	RHBDD3
3956768	RASL10A
3956781	AP1B1
3956854	THOC5
3956909	NIPSNAP1
3956984	ZMAT5
3957003	ASCC2
3957160	LIF
3957188	OSM
3957207	GATSL3
3957224	TBC1D10A
3957260	SF3A1
3957341	SEC14L3
3957374	SEC14L4
3957429	GAL3ST1
3957445	PES1
3957486	DUSP18
3957589	MORC2
3957666	SMTN
3957679	SELM
3957699	PLA2G3
3957738	RNF185
3957790	PIK3IP1
3957816	PATZ1
3957873	EIF4ENIF1
3957938	PISD
3958005	C22orf30
3958045	C22orf30
3958063	C22orf24
3958129	RFPL2
3958157	SLC5A4
3958253	C22orf28
3958422	BPIL2
3958475	SYN3
3958658	LARGE
3959166	MB
3959185	3959185
3959203	RBFOX2
3959350	APOL3
3959388	APOL4
3959411	APOL2
3959451	MYH9
3959593	TXN2
3959613	FOXRED2
3959631	EIF3D
3959787	CACNG2
3959829	IFT27
3959862	PVALB
3959877	FLJ90680
3959905	C22orf33
3959918	TST
3959953	TMPRSS6
3959986	IL2RB
3960005	C1QTNF6
3960042	SSTR3
3960061	RAC2
3960110	MFNG
3960133	CARD10
3960174	LGALS2
3960246	ANKRD54
3960276	C22orf23
3960302	SOX10
3960337	SLC16A8
3960356	BAIAP2L2
3960388	PLA2G6
3960440	TMEM184B
3960478	CSNK1E
3960605	KCNJ4
3960629	DDX17
3960685	DMC1
3960782	JOSD1
3960827	SUN2
3960875	DNAL4
3960902	NPTXR
3960930	CBX6
3961023	CBX7
3961042	FLJ23865
3961068	PDGFB
3961253	RPS19BP1
3961325	ENTHD1
3961496	MKL1
3961622	SLC25A17
3961664	ST13
3961699	DNAJB7
3961842	RANGAP1
3961932	TOB2
3961955	PHF5A
3961981	POLR3H
3962000	PMM1
3962054	NHP2L1
3962145	TNFRSF13C
3962165	CENPM
3962219	NAGA
3962260	NDUFA6
3962293	CYP2D7P1
3962338	TCF20
3962401	NFAM1
3962448	RRP7A
3962469	RRP7B
3962494	POLDIP3
3962530	CYB5R3
3962560	ATP5L2
3962578	A4GALT
3962587	ARFGAP3
3962678	PACSIN2
3962734	TTLL1
3962781	MCAT
3962799	TTLL12
3962839	SCUBE1
3962997	EFCAB6
3963115	SULT4A1
3963135	PNPLA5
3963289	LDOC1L
3963476	PHF21B
3963676	C22orf9
3963754	SMC1B
3963905	C22orf26
3963913	3963913
3963973	C22orf40
3963990	PKDREJ
3964049	CELSR1
3964154	CERK
3964299	LOC100128818
3964399	FLJ46257
3965102	C22orf34
3965314	BRD1
3965393	ALG12
3965447	IL17REL
3965536	MLC1
3965631	TUBGCP6
3965697	HDAC10
3965751	MAPK12
3965784	MAPK11
3965833	SBF1
3965936	LMF2
3965984	NCAPH2
3966000	TYMP
3966057	CHKB-CPT1B
3966143	ARSA
3966225	RABL2B
3966891	XG
3966929	GYG2
3967018	ARSF
3967689	STS
3967817	VCX
3968122	TBL1X
3968303	SHROOM2
3968397	WWC3
3968512	CLCN4
3968664	HCCS
3968748	AMELX
3968833	MSL3
3969047	PRPS2
3969081	TLR7
3969115	TLR8
3969358	EGFL6
3969396	TCEANC
3969422	RAB9A
3969455	OFD1
3969604	UBE2E3
3969633	GLRA2
3969713	MOSPD2
3969802	BMX
3969855	CA5B
3969946	ZRSR2
3970024	GRPR
3970111	S100G
3970130	SYAP1
3970166	TXLNG
3970214	REPS2
3970338	NHS
3970476	SCML1
3970642	CDKL5
3970714	PPEF1
3970833	PDHA1
3971219	CNKSR2
3971329	MBTPS2
3971367	YY2
3971451	PHEX
3971518	ZNF645
3971612	DDX53
3971666	PTCHD1
3971768	PRDX4
3971806	SAT1
3971845	CXorf58
3971877	EIF2S3
3971923	ZFX
3972025	PDK3
3972093	POLA1
3972339	MAGEB18
3972361	MAGEB6
3972512	FLJ32742
3972551	MAGEB10
3972657	IL1RAPL1
3972827	MAGEB2
3972849	MAGEB3
3972862	MAGEB1
3972929	GK
3973396	FAM47B
3973505	CXorf22
3973556	CXorf59
3973692	PRRG1
3973768	LANCL3
3973803	XK
3973839	CYBB
3973891	SYTL5
3973970	OTC
3974019	TSPAN7
3974098	MID1IP1
3974556	ATP6AP2
3974708	USP9X
3974838	DDX3X
3974904	NYX
3974948	GPR34
3974957	GPR82
3975227	MAOA
3975455	DUSP21
3975467	KDM6A
3975762	ZNF673
3975815	CHST7
3975869	RP2
3975893	PHF16
3975935	RGN
3975987	RBM10
3976062	UBA1
3976120	INE1
3976124	CDK16
3976163	USP11
3976240	ZNF157
3976299	ARAF
3976341	TIMP1
3976406	ZNF81
3976450	SPACA5
3976494	SSX6
3976519	RBM3
3976559	SSX1
3976609	FTSJ1
3976639	PORCN
3976670	EBP
3976716	WDR13
3976766	WAS
3976797	SUV39H1
3976831	GATA1
3976848	HDAC6
3976911	ERAS
3976930	PQBP1
3976982	CCDC120
3977038	MAGIX
3977067	PLP2
3977083	CCDC22
3977205	GAGE12G
3977250	PAGE4
3977299	CLCN5
3977347	CCNB3
3977483	BMP15
3977590	NUDT10
3977611	CXorf67
3977646	GSPT2
3977651	MAGED1
3977886	SSX8
3978071	XAGE5
3978155	GPR173
3978169	TSPYL2
3978295	RIBC1
3978424	TSR2
3978453	GNL3L
3978518	MAGED2
3978579	TRO
3978620	APEX2
3978706	PAGE5
3978760	MAGEH1
3978812	FOXR2
3978819	RRAGB
3978943	KLF8
3978999	UBQLN2
3979101	FAAH2
3979208	ZXDB
3979659	MSN
3979762	HEPH
3979912	AR
3980035	YIPF6
3980078	STARD8
3980170	EFNB1
3980264	NCRNA00269
3980329	FAM155B
3980380	EDA
3980444	OTUD6A
3980455	IGBP1
3980482	DGAT2L6
3980522	ARR3
3980560	KIF4A
3980614	GDPD2
3980643	DLG3
3980745	FOXO4
3980758	MED12
3980835	NLGN3
3980867	GJB1
3980887	NONO
3980981	ITGB1BP2
3981027	TAF1
3981120	OGT
3981164	ACRC
3981361	FLJ44635
3981371	PIN4
3981592	CDX4
3981735	NCRNA00183
3981931	ZCCHC13
3981959	SLC16A2
3982103	UPRT
3982242	CXorf26
3982293	MAGEE1
3982410	COX7B
3982423	ATP7A
3982462	PGK1
3982534	LPAR4
3982560	P2RY10
3982612	GPR174
3982689	TBX22
3982721	FAM46D
3982811	SH3BGRL
3982975	POU3F4
3983080	UBE2DNL
3983105	APOOL
3983154	ZNF711
3983228	DACH2
3983324	KLHL4
3983397	CPXCR1
3983537	PABPC5
3983549	PCDH11X
3983717	FAM133A
3983962	DIAPH2
3984125	RPA4
3984445	TNMD
3984468	SRPX2
3984536	CSTF2
3984633	TMEM35
3984655	CENPI
3984702	DRP2
3984779	HNRNPH2
3984840	ARMCX4
3984907	ARMCX1
3984945	ARMCX3
3985008	TCEAL2
3985034	NXF2
3985169	NXF4
3985218	ARMCX5
3985260	GPRASP1
3985305	GPRASP2
3985320	BHLHB9
3985511	TCEAL7
3985523	WBP5
3985534	NGFRAP1
3985615	TCEAL4
3985644	TCEAL3
3985665	TCEAL1
3985709	TMEM31
3985717	PLP1
3985774	H2BFXP
3985866	FAM199X
3985949	IL1RAPL2
3986087	NRK
3986168	MUM1L1
3986230	CXorf57
3986261	RNF128
3986291	TBC1D8B
3986346	CLDN2
3986397	CXorf41
3986412	LOC100293553
3986514	PRPS1
3986585	MID2
3986647	VSIG1
3986672	ATG4A
3986730	COL4A5
3986933	NXT2
3987029	TMEM164
3987148	RGAG1
3987166	TDGF3
3987228	PAK3
3987446	ALG13
3987492	ALG13
3987607	ZCCHC16
3987876	HTR2C
3987928	RBMXL3
3987945	LUZP4
3987996	PLS3
3988152	AGTR2
3988165	SLC6A14
3988365	WDR44
3988435	DOCK11
3988538	IL13RA1
3988596	ZCCHC12
3988638	LONRF3
3988740	PGRMC1
3988772	SLC25A43
3988874	UBE2A
3988987	NDUFA1
3989006	AKAP14
3989062	RHOXF2
3989089	ZBTB33
3989110	ATP1B4
3989180	MCTS1
3989259	GLUD2
3989448	GRIA3
3989678	XIAP
3989721	STAG2
3989826	SH2D1A
3990374	OCRL
3990460	XPNPEP2
3990512	SASH3
3990566	UTP14A
3990616	BCORL1
3990727	RAB33A
3990762	SLC25A14
3990795	RBMX2
3990825	FAM45B
3990927	ARHGAP36
3991006	OR13H1
3991109	MST4
3991650	PHF6
3991698	HPRT1
3991814	FAM122C
3991889	FAM127A
3991992	ZNF449
3992041	NCRNA00086
3992148	DDX26B
3992304	SAGE1
3992354	SLC9A6
3992408	FHL1
3992467	GPR112
3992512	BRS3
3992521	HTATSF1
3992546	VGLL1
3992575	CD40LG
3992747	ZIC3
3993075	F9
3993360	SPANXB1
3993487	MAGEC3
3993515	MAGEC1
3993853	SLITRK2
3993877	CXorf1
3994100	FMR1
3994158	FMR1NB
3994231	AFF2
3994451	CXorf40A
3994610	MAGEA8
3994710	MAMLD1
3994795	MTM1
3994846	MTMR1
3994915	HMGB3
3994964	GPR50
3995035	PASD1
3995071	PRRG3
3995088	FATE1
3995105	CNGA2
3995142	MAGEA4
3995254	GABRQ
3995331	CSAG1
3995371	NSDHL
3995392	ZNF185
3995445	PNMA3
3995472	PNMA6A
3995633	BGN
3995666	ATP2B3
3995765	DUSP9
3995804	SLC6A8
3995848	ABCD1
3995885	PLXNB3
3995946	SRPK3
3995975	SSR4
3996029	LCA10
3996047	AVPR2
3996083	TMEM187
3996142	OPN1LW
